t,bp_delta,bp_theta,bp_alpha,bp_beta,bp_gamma,psd_slope,lzc,pac_tg_mi,y_true,y_hat,err,sched
126,0.10676117079487868,0.5290188277994057,0.052949560796865955,0.027701940398316596,0.18506440547846145,-1.4237679182043137,0.0625,0.0003743635024377413,-0.07430543324163046,-0.0918534991767669,0.017548065935136442,0.32618115762852457
127,0.036505802162325844,0.3247961924158114,0.01672791915428187,0.050305894894062626,0.18599872253086164,-1.2911780129849812,0.0625,0.0010268817855353725,-0.0556501987380804,-0.07873922116766391,0.02308902242958351,0.3354752538705392
128,0.015933914366540375,0.6595281578627983,0.018786329729021643,0.019994385444651916,0.1989003410302544,-1.0629110924739757,0.0625,0.0013882697338053749,-0.029506184516921517,-0.07426230195433933,0.044756117437417815,0.3450304041005242
129,0.12442385490183819,0.4362846306340895,0.012736243750239965,0.024719174207541356,0.155467590899761,-1.3049546742266458,0.125,0.0007946934182754749,-0.023631925397377566,-0.08062995909434512,0.05699803369696755,0.3548371785388094
130,0.036890550004645355,0.6438450933328805,0.022331610069924394,0.04353477196476515,0.21258158167559088,-0.9668394605734439,0.59375,0.001510996889190771,0.004205492292175274,-0.07053150195478655,0.07473699424696183,0.3648858990830107
131,0.05399398483483439,0.6148621248512163,0.01877733527142299,0.018112528499484377,0.2191484610223221,-1.391345342769122,0.15625,0.0013672703898682873,0.0033716938594786777,-0.08481657753898211,0.08818827139846079,0.37516664885914763
132,0.0986609116222863,0.5679092252741585,0.009661445327828243,0.01848587559837787,0.22659617999680584,-1.2712170719877498,0.25,0.0006860881842451472,0.017466362459716278,-0.07441172445846243,0.09187808691817871,0.3856692820084015
133,0.009901440600330727,0.38070716099100665,0.04545845748848289,0.03399064915053722,0.19164927565597592,-0.7470368732388946,0.09375,0.0003707252961628326,0.06828876800789985,-0.04251930341320229,0.11080807142110213,0.3963834336998516
134,0.0766752059289054,0.5783044442295789,0.008741933224348965,0.01665304279014807,0.23511990124935556,-1.454090366529765,0.21875,0.0011024437259261513,0.04684837430085335,-0.0759913267594354,0.12283970106028874,0.40729853035931396
135,0.0668000954309186,0.3682445185151848,0.02205207409557815,0.019491346486671668,0.20476603671281868,-1.44673356897571,0.1875,0.0008011179891776228,0.014740939526746115,-0.06509981058815324,0.07984075011489936,0.4184038001041812
136,0.13338375566852034,0.39032128313178166,0.010590041924195343,0.052874256206077795,0.1902458030180242,-1.2278809861463134,0.15625,0.0007104503507237995,0.06126907685003149,-0.05413970959352483,0.11540878644355632,0.42968828337397114
137,0.1065816895588125,0.5792134797586868,0.01714723520286119,0.01904376080883337,0.2049808403962776,-1.802146187670665,0.53125,0.0008904578408493869,0.0443679878545287,-0.07445948518265626,0.11882747303718497,0.4411408437460879
138,0.07764792098955166,0.5377571592935226,0.01638004075333112,0.01479316006558794,0.2108141511052883,-1.4691522948734699,0.0625,0.0008526313731931745,0.07807337985571405,-0.05164612676178741,0.12971950661750148,0.4527501789261289
139,0.006096393825097295,0.45657504924647163,0.032103640274670664,0.018385622178609475,0.18539262135935605,-0.4216383203689607,0.0625,0.002030885905133958,0.07781433087461422,-0.016654058497332695,0.0944683893719469,0.46450483190188346
140,0.12671330298581135,0.48775126866089186,0.033470764866244465,0.02734820651804184,0.21136364282474826,-1.8224670630702158,0.09375,0.0008112534880508419,0.0891327700912173,-0.05062777595607507,0.13976054604729238,0.476393202250021
141,0.051287204409145457,0.6497017846860543,0.023469606820964172,0.030535045460540755,0.21729591410587262,-1.299401467476316,0.0625,0.0015223292878463037,0.10471293298861047,-0.03114008461232628,0.13585301760093674,0.4884035575843082
142,0.05478986561065954,0.534662744894284,0.019121543494749073,0.029239477219004332,0.1891015240625613,-1.427811842403441,0.125,0.0004448865052107618,0.15065513481635456,-0.02498104672197135,0.17563618153832591,0.5005240451340582
143,0.15229582749392753,0.5792278165519514,0.04000057305706904,0.019272355050719413,0.19864290729682624,-1.887765113356369,0.0625,0.0013467429808485165,0.14400123904021106,-0.017927480197921307,0.16192871923813237,0.5127427034413831
144,0.031024614502548044,0.7139193427608855,0.03452831531926733,0.024123402945509024,0.2126814958535041,-1.2622525771531918,0.25,0.0002612584807319589,0.18922293385472153,-0.002937191328604691,0.1921601251833262,0.5250474741657102
145,0.027878095097295136,0.5900372508130355,0.05971237033520768,0.02231550106307918,0.22053872262323776,-1.2479906950037272,0.09375,0.0010618344392048782,0.20487432999325147,0.008812710533535849,0.19606161945971562,0.5374262139839077
146,0.0741345565769107,0.9609961374312636,0.016840736139260383,0.019709468550230914,0.18194829707425794,-1.6261844759655404,0.09375,0.001059879222786083,0.20468761953154815,0.023254424931615114,0.18143319459993304,0.5498667065742782
147,0.21197205257006177,0.6344223505044243,0.013210716108315928,0.0253357271924998,0.20401565303786612,-1.71597694065984,0.0625,0.0010389512791935825,0.20245542482552364,0.04284564977909651,0.15960977504642715,0.5623566746725944
148,0.05124932688881347,0.6210969354882663,0.03457102175958002,0.04081208649647687,0.2280728186349327,-1.074740919499681,0.09375,0.0008442301481878656,0.19683736100089283,0.03917014372569423,0.1576672172751986,0.5748837921882748
149,0.08868799807050531,0.4292814524544539,0.019215063965675353,0.020466913408610295,0.23430030938190588,-1.5748315342667383,0.0625,0.0007053462146632563,0.24013770043410587,0.06212924964608173,0.17800845078802413,0.5874356963687487
150,0.10419761427118801,0.5267528168512469,0.0531731298483566,0.02968814139823063,0.22321227840906116,-1.3493274797822667,0.0625,0.0024702440805751146,0.23807367155647924,0.06771145534088219,0.17036221621559705,0.5999999999999999
151,0.07581245821158923,0.4066608101274983,0.03101887656276653,0.04217008967988357,0.21620897651215726,-1.578914381919673,0.125,0.0006831944993086938,0.2486742980388155,0.08763930588451951,0.16103499215429598,0.6125643036312511
152,0.01904101212506272,0.6732270581882251,0.05041710154256838,0.030005664542014785,0.21211016960903434,-0.3946138005828867,0.09375,0.0012038824469159323,0.24910020229845817,0.03858772861505639,0.21051247368340179,0.6251162078117252
153,0.09248364339764711,0.7141072639373142,0.013572379343913872,0.01551927305184077,0.19990494278029886,-1.484050160931298,0.0625,0.0008439401335724345,0.24273935493676616,0.10842348162762716,0.134315873309139,0.6376433253274059
154,0.04118393492415659,0.7133116937605899,0.06907280964531023,0.05663571476911001,0.21367208049680972,-1.270625624575885,0.09375,0.00025115724662881054,0.23520665626689685,0.10534936929496977,0.12985728697192708,0.6501332934257218
155,0.09515391505889244,0.43309543236823866,0.020393286625330135,0.022047053576985658,0.23645018523518058,-1.4150916320503497,0.125,0.0006539750508972225,0.24409402900406058,0.11932227723402339,0.12477175177003719,0.6625737860160923
156,0.09927673449753534,0.3424780421442025,0.01287149636229008,0.013870249564800747,0.21021022324506336,-1.5486696287767285,0.0625,0.00042753215250017893,0.23425962540733972,0.13545701351846418,0.09880261188887554,0.6749525258342898
157,0.03552703628472495,0.5325276371074886,0.04792147288958866,0.01252663142053157,0.225318903895817,-1.4618033830437849,0.21875,0.0007375186233745091,0.23301460235321397,0.14323496331217433,0.08977963904103964,0.6872572965586168
158,0.1132560032143185,0.39541642426941875,0.008673066778346613,0.018733031199851417,0.23288336791008798,-1.0389802857026846,0.1875,0.000916434478437898,0.22932615681118781,0.11099638408792656,0.11832977272326126,0.6994759548659419
159,0.0832294524681535,0.6371508049628654,0.01809677585094067,0.017737173484093403,0.20721257778124025,-1.1868581698396707,0.46875,0.0006494126567126642,0.2057822845780678,0.1384429371593462,0.0673393474187216,0.7115964424156918
160,0.017014287575193323,0.37150307687667494,0.013076534201551429,0.02209257769628101,0.2011844588596678,-0.9613982907097612,0.09375,0.0005369053750659625,0.23037037158372786,0.1096571971935852,0.12071317439014266,0.7236067977499789
161,0.06351481996916034,0.46625538423074375,0.01941147141082287,0.05036072670262278,0.2416868625491142,-1.4615737798455692,0.15625,0.0020637125871810053,0.24468623478803378,0.1683536646217304,0.07633257016630338,0.7354951680981165
162,0.09912255554691612,0.647419249210345,0.010689733029182687,0.026657812446525295,0.20477555562914254,-1.274040860756993,0.28125,0.0005777699427836386,0.26416549817861773,0.16355749200573086,0.10060800617288687,0.747249821073871
163,0.03670495463330356,0.2626447747264649,0.02500044227973078,0.025562549416106584,0.20612171502901885,-1.1100647772456982,0.09375,0.0013591454489219651,0.2640787768209085,0.13661818807339918,0.12746058874750935,0.758859156253912
164,0.11305215892160134,0.6951593926693777,0.009677127106837019,0.02523701001125109,0.2343543847662293,-1.5796970257797267,0.0625,0.0006407731608596983,0.28374174688744225,0.2150958967617031,0.06864585012573915,0.7703117166260287
165,0.05943516950706612,0.4753636784511809,0.03461164540683048,0.06318881560764818,0.27572704000162834,-1.1755289839565664,0.0625,0.0005568764274189027,0.28450089750150725,0.16696225197534703,0.11753864552616022,0.7815961998958183
166,0.031081984847317747,0.6254858105011236,0.012042343366896673,0.01849868016146236,0.26368256057716927,-1.355642294126049,0.0625,0.0006875173928856837,0.29852276443596065,0.2036474343043282,0.09487533013163246,0.7927014696406862
167,0.11660410803092568,0.5485307222640312,0.01543673318699467,0.04381584148808271,0.23588445473098318,-1.8174569499494713,0.0625,0.0011697725797532729,0.3010340235209025,0.26623039165385387,0.03480363186704866,0.8036165663001487
168,0.05901362567515385,0.6339345622018207,0.03447455986353067,0.035552446299567185,0.2216803127385523,-1.1838208720393832,0.4375,0.0013042979549848877,0.29578732896230187,0.19659419671032402,0.09919313225197784,0.8143307179915988
169,0.13592748792892595,0.7540620910950713,0.032603775634861935,0.021953639872347764,0.20658740940181913,-1.7099786677509392,0.09375,0.0005223250677295869,0.29887248455642107,0.2777992508941691,0.021073233662251944,0.8248333511408523
170,0.04154188768855736,0.47554949403051294,0.0268730787607142,0.0223302960436383,0.20930326565584031,-1.2316115493504385,0.09375,0.0013046049972064626,0.2716220726572085,0.20086658908728816,0.07075548356992034,0.8351141009169891
171,0.09173403961299831,0.31075293588180813,0.052266193742651595,0.028946355954681743,0.21866407162437201,-1.32498902597076,0.0625,0.0013298783116282497,0.22843639563472945,0.21079942971379187,0.01763696592093758,0.8451628214611906
172,0.1170510635303062,0.6187763847160381,0.011973546657420064,0.0447465644558426,0.24082276884600914,-1.2845569411270328,0.59375,0.0007189851827321401,0.24455487380680394,0.230466549151148,0.014088324655655932,0.8549695958994759
173,0.11056452614185991,0.33879719086957816,0.011271663469044338,0.024535041098744232,0.22648197896725894,-1.1121518074688332,0.3125,0.0011523979106771217,0.2322288671763278,0.18886425546049365,0.04336461171583414,0.8645247461294605
174,0.018391291783182204,0.6367792219211318,0.0471191451548363,0.02993238092892021,0.21918225101701913,-1.2957026491515933,0.0625,0.0007985873504908437,0.2539196343974873,0.22923863926128824,0.02468099513619909,0.8738188423714752
175,0.04280427644356957,0.6916029029645575,0.031735817544087885,0.02885680584707836,0.21551461657538434,-1.2165611296434722,0.0625,0.001294488302133831,0.2209943669341375,0.22334275719748722,-0.0023483902633497367,0.8828427124746188
176,0.056429918173301286,0.45530721641080973,0.022415060540185078,0.020421920369746698,0.24912884512127637,-1.3469605283333743,0.09375,0.0013652937540586196,0.20583348784415859,0.23110823185766416,-0.025274744013505573,0.8915874509685646
177,0.059383564294629494,0.40292935484267434,0.0064991850351577,0.04070297317641166,0.2399962139821976,-1.0523236529221047,0.0625,0.0004719325139379818,0.20754096602445826,0.18274336195641433,0.024797604068043932,0.900044427852184
178,0.10019039986637454,0.6731739280941265,0.021998696560522852,0.011718015871372276,0.22372635750475514,-1.680212547049838,0.09375,0.0007768073554521048,0.1835740339243144,0.290034758278758,-0.10646072435444362,0.9082052971103158
179,0.0380782929015141,0.6440815251603873,0.052631884232702125,0.029066559415678407,0.2274651294869475,-1.5394832547779294,0.125,0.0019608961982667547,0.18696826328072053,0.25274855157374126,-0.06578028829302074,0.9160620049502761
180,0.053625659463403176,0.4771551986623829,0.06573392079472447,0.018730079423164223,0.22746096453244063,-1.2653705649181184,0.0625,0.0012185795092461219,0.17264623595816347,0.1995832158427779,-0.026936979884614437,0.9236067977499791
181,0.03526223592988145,0.565289361110406,0.03427204155838748,0.02452452081730986,0.2407565281273703,-1.3346797431357944,0.0625,0.0013158509861756057,0.14129983733074006,0.21077432969023105,-0.06947449235949099,0.9308322297098248
182,0.009563663634651116,0.5751955362620211,0.04415073246560405,0.03268376168301484,0.2144327257792621,-0.7636077366360364,0.0625,0.0013200404018102454,0.14426420630609413,0.13137704229696748,0.01288716400912665,0.937731170200806
183,0.14373406265281294,0.5253150290757407,0.030909632983870918,0.04042589686462893,0.2185721944158008,-1.3867960521720033,0.21875,0.001168518586076046,0.1339002818862027,0.2111115374573077,-0.077211255571105,0.9442968108015772
184,0.04138505643629943,0.3152443909137182,0.030198482728590218,0.037075569373724956,0.2292257723663975,-1.2042594221224219,0.0625,0.0011280458562077619,0.13074571218844258,0.1687158517621615,-0.03797013957371892,0.9505226720175453
185,0.028667477645763932,0.3969932470327894,0.0341537069276057,0.03718041550185973,0.20562401477140482,-1.208162467042681,0.375,0.0010533560696854576,0.12741058422815496,0.1724112003822701,-0.04500061615411513,0.9564026096753471
186,0.03936937151431287,0.7680193142412468,0.02040782820435608,0.03530388506226808,0.20010916856003147,-1.2524033685036304,0.125,0.0009256057624383771,0.12597569177568224,0.18745830769558497,-0.06148261591990273,0.9619308209864077
187,0.11367968054684938,0.8311928081512268,0.019974741039374785,0.0303574565687511,0.22383676961028198,-1.3866130866520097,0.0625,0.0010957663348752273,0.11926354473229263,0.19973056906148848,-0.08046702432919585,0.9671018502735926
188,0.05837464298085872,0.8004703060748517,0.008758090247130463,0.037257236519515805,0.2305456881567878,-1.2134020660841847,0.46875,0.0010298293878942715,0.12276994816429167,0.17322149254107239,-0.05045154437678072,0.9719105943553006
189,0.06286843678427835,0.903555913831761,0.019100372689172956,0.015839437220824946,0.18731138057877933,-1.1972425436554022,0.5,0.0008045172814217876,0.09660812196076819,0.1686756188753297,-0.0720674969145615,0.9763523075816902
190,0.16115061503498712,0.5843873549152564,0.021423776883173887,0.024655647283445298,0.21588994445359588,-1.6644451464473384,0.15625,0.0008217819783486773,0.10183499503935446,0.1947382580507771,-0.09290326301142264,0.9804226065180615
191,0.0406919596758006,0.32622962905224584,0.033843499473726335,0.03592225196621186,0.20353380014046277,-1.1184042577436712,0.0625,0.0007098950701163787,0.11876082473000388,0.1196901782492876,-0.000929353519283721,0.9841174742707772
192,0.036967941586550986,0.5388106309210667,0.03371941833204516,0.034160961618436236,0.19459578973109454,-0.9241278847282657,0.375,0.0006061821992712703,0.10991911556812912,0.11005782663939412,-0.0001387110712649936,0.9874332644514525
193,0.04788168931703793,0.6577932966344446,0.04816795346959192,0.03673933420493145,0.19672384311124994,-1.7668704398789723,0.09375,0.00192903737429586,0.08847134628499359,0.1892974264851961,-0.1008260802002025,0.9903667047754989
194,0.04896846011338817,0.46941196218482373,0.035768972135839905,0.02944990051810031,0.17579977641596847,-0.9125966897735673,0.09375,0.0004449056562579516,0.11084081629659329,0.0948074564613485,0.016033359835244787,0.9929149002914757
195,0.3571524883787306,0.7354005498154448,0.013811980644769932,0.04771410377336436,0.19843773673445111,-1.4786176760400669,0.09375,0.0013070693966132155,0.1110605524730244,0.15350901266510736,-0.042448460192082954,0.9950753362380551
196,0.19686415678141267,0.6860456015503242,0.03242812206768604,0.025222348238631887,0.19946999926115438,-1.5935012843795273,0.15625,0.0008193005811281559,0.11577993264317671,0.15488780514857842,-0.03910787250540171,0.9968458805257912
197,0.10244204902394084,0.31614875429128986,0.04080541321909287,0.023266099235904232,0.2233905740351928,-1.5413567562126291,0.0625,0.0019456687362167607,0.06664643936104812,0.13507966586250916,-0.06843322650146104,0.9982247858412321
198,0.1563233526150073,0.49781218738146593,0.036162541599106014,0.035882771580358006,0.20008163650079833,-1.9974777973126014,0.125,0.0016268365463019934,0.06183552603478137,0.16329414734389336,-0.10145862130911198,0.9992106913713086
199,0.047561387381210435,0.236977338131179,0.03860805040305014,0.021091242563672064,0.2098595485330651,-1.2277472377800018,0.125,0.0008633780028142281,0.07329612987173813,0.08805732295126088,-0.014761193079522755,0.9998026241462927
200,0.06238965137950402,0.6149200048528052,0.025897928460507216,0.023527433070996966,0.20422465020613184,-1.347169675240593,0.0625,0.0006166956093797357,0.04857399882334632,0.10187195301494381,-0.05329795419159749,0.3037823947563982
201,0.06851308676047654,0.4740413602136156,0.02668985073977588,0.02598950500676266,0.17068340503495116,-1.384409902528801,0.09375,0.0003938613223526774,0.06987901661086442,0.09839000357450736,-0.028510986963642945,0.3090505433707806
202,0.042432511446782846,0.399882215795666,0.016971869422881324,0.01958726638999085,0.18793399698144106,-1.3290517316287191,0.0625,0.0013530139068973481,0.044869544567853685,0.09303014494025892,-0.048160600372405236,0.31442810617684036
203,0.02118857859424171,0.6140530557469205,0.02008474297721883,0.04083615492975789,0.18760950345353064,-1.290073400195361,0.0625,0.001113709170303364,0.09124373514573787,0.09300782285532132,-0.001764087709583445,0.31991306089313254
204,0.048308727441184945,0.6731815866830433,0.02806615087271773,0.036984704684327414,0.20691420588603018,-1.462804963386569,0.0625,0.001050120004735007,0.061744431519391886,0.10505659020313678,-0.04331215868374489,0.32550334485250654
205,0.022338547193559134,0.3744991788678806,0.01764507103320835,0.023040079731977362,0.21724969337663586,-1.2923858777267565,0.0625,0.000990494782345684,0.06504097099363683,0.08798780834652226,-0.022946837352885427,0.33119685577779095
206,0.01893170749117508,0.4029984973995703,0.02866235635879408,0.02837855566139383,0.20106088792305843,-1.177348253680262,0.09375,0.001533569328281656,0.06582424593514404,0.08077971408755767,-0.014955468152413637,0.3369914525723744
207,0.04572869303558381,0.590397748436934,0.008617995196019912,0.027987209188276185,0.2054560401014595,-1.261096187093649,0.0625,0.0006463224975421434,0.060310608378579614,0.08902471688558254,-0.028714108507002928,0.3428849561253842
208,0.06611127731252449,0.7096152353447085,0.06909095467788594,0.04354472651355999,0.20415695365462877,-1.3898023641928794,0.09375,0.0009235877377291973,0.07351682750720115,0.09724273968084035,-0.023725912173639202,0.3488751501311607
209,0.06776870156854446,0.3777058214958269,0.012919936451691807,0.026380681211434935,0.18915972614771331,-1.353403831259841,0.0625,0.0004482327030857789,0.08697520805602982,0.08781015595241046,-0.0008349478963806389,0.35495978192271893
210,0.029852902499434657,0.414713459719754,0.015207197362674587,0.02687948680232154,0.18129624994304216,-1.056384848942222,0.28125,0.0005214809829695295,0.11686625744603177,0.07248801676058546,0.04437824068544631,0.36113656331888555
211,0.016287135406728513,0.47040921252541423,0.06463156632287607,0.03055928441239974,0.1745024606814762,-1.2146446093992926,0.375,0.0011478254738514974,0.08234150012754542,0.0834656415566739,-0.001124141429128478,0.3674031714847893
212,0.11407012638642053,0.5638963561967608,0.017647041546610502,0.021145107550620365,0.21495329143471,-1.6987183827505932,0.25,0.0008704830835720785,0.06666184363773953,0.11402021510944173,-0.0473583714717022,0.37375724980538444
213,0.04174338785361602,0.592502742977643,0.04071739418347732,0.02043061408448767,0.17593399158934547,-1.3930697234531775,0.25,0.0012579454987391066,0.06947087773836773,0.09327997547865065,-0.02380909774028292,0.38019640877167765
214,0.036462945511435904,0.3011559654719799,0.012479458762891167,0.018300307984991496,0.21385665012777155,-1.3664336141032025,0.09375,0.0010786912570602716,0.06672586535678453,0.08595282257185538,-0.019226957215070853,0.3867182268793235
215,0.0367717636999004,0.4902649880961445,0.060689071168759906,0.04795003873526907,0.2004863718176158,-1.4106582657671234,0.09375,0.001112877351308215,0.06278596056694877,0.08985664680684821,-0.027070686239899444,0.39332025153925476
216,0.044636940026050204,0.38402582681807657,0.06641592269722747,0.03452635846639062,0.20690711592596336,-1.0754080635100192,0.46875,0.0007211691140610532,0.057848904532227456,0.07102786340477803,-0.013178958872550571,0.39999999999999986
217,0.052591381981470633,0.43038426651182865,0.030204904878789816,0.016209773840665832,0.18763950937196625,-1.6460797634827684,0.25,0.0008365698247339961,0.03801061824559086,0.10050479167605735,-0.06249417343046648,0.4067549602813444
218,0.023887946443866933,0.5222911703282898,0.010330073471158403,0.021200091263096504,0.2134046876090857,-1.040637095041187,0.09375,0.0006924437274440286,0.0263325387116004,0.0679017012528156,-0.0415691625412152,0.4135825921189842
219,0.052628823774809035,0.6507031328741973,0.03879531202942466,0.020704066687683802,0.17883899988284432,-1.3915013022698512,0.09375,0.0007270425868982746,-0.001393942670140124,0.08528874761504728,-0.0866826902851874,0.42048032791981504
220,0.11056505924556265,0.717609832202171,0.059415936999301526,0.016086740615493256,0.18127406559459736,-1.5888278402000713,0.0625,0.0006507110361623654,-0.006086001338217404,0.09157631874304287,-0.09766232008126027,0.4274455737274988
221,0.06314354074239611,0.7787896762289724,0.021751054043002822,0.020077096720549255,0.18491934377572586,-1.4377966659347052,0.34375,0.0011828921002208965,-0.04895217980171699,0.08015724051217706,-0.12910942031389405,0.4344757101979444
222,0.039370387388717835,0.5123167038857523,0.009671625403985274,0.006606339560958296,0.1794089007314882,-1.5424101679131135,0.0625,0.0010761706889040276,-0.05519109653504379,0.07253910861830902,-0.12773020515335282,0.4415680935843373
223,0.13722752709676908,0.2363917742151914,0.01445767202871885,0.02633273570602747,0.19842656241343498,-1.2494248101367798,0.0625,0.0013679133532282467,-0.051458102025442064,0.052256504187900545,-0.10371460621334261,0.44872005673134296
224,0.035191740668293975,0.33101773927891914,0.03232042513622589,0.029305837474788123,0.17778957999314932,-1.1166547384965853,0.09375,0.0012782974624091907,-0.08814486738483382,0.04390207286747458,-0.1320469402523084,0.45592891007811565
225,0.14302513566445857,0.6050632728831182,0.04022380154053083,0.032987905417430144,0.2053265429798419,-1.3629321580507365,0.25,0.0017747891244396176,-0.07525640751559291,0.0507525181264343,-0.1260089256420272,0.4631919426697323
226,0.06870939021128336,0.5261841247576219,0.011546257513575086,0.026551804142611928,0.17828876789636436,-1.4030943248684626,0.3125,0.000959861766857005,-0.09074990161908433,0.04352863717954711,-0.13427853879863144,0.47050642317667163
227,0.07413122580224324,0.6720498498681018,0.035746712555455674,0.0319972470492191,0.18096336419258982,-1.2476989673713277,0.3125,0.0008480356959998827,-0.08542273350676752,0.03357810448967889,-0.11900083799644641,0.47786960092195474
228,0.04121265892991462,0.6289262096622509,0.01784343028644498,0.024547224993232586,0.20053937422881482,-1.127613931470071,0.09375,0.0006617958214595719,-0.08039323599129987,0.026126981953494034,-0.10652021794479391,0.48527870691556374
229,0.023139903990578296,0.592399260620047,0.038171784314320126,0.018964063618161633,0.2178448741630155,-1.1147079301137301,0.0625,0.0010613224646445006,-0.052623231472647636,0.021888820282034302,-0.07451205175468194,0.4927309548957448
230,0.021232879361994694,0.5430103678883418,0.013041748528189057,0.01907173213663161,0.2140212519177257,-1.1393235196132858,0.09375,0.002392667274606538,-0.045639024625751486,0.019042397171352837,-0.06468142179710432,0.5002235423768076
231,0.07425131241992741,0.5349012682292941,0.019333620301297358,0.04160970868541887,0.1799487546185847,-1.432081537938467,0.125,0.00047017614379491927,-0.057626455418129593,0.018074647335440123,-0.07570110275356971,0.5077536517030239
232,0.06263970561004485,0.5046469606930074,0.04935701897904109,0.05571057497231758,0.2025108304758374,-1.4402392650137055,0.15625,0.0017189953470468382,-0.022418336173028984,0.013554527479723202,-0.035972863652752186,0.5153184511082356
233,0.07002925246496845,0.6947003435607296,0.008639245155258822,0.026861037103600306,0.19120731459803617,-1.3249461116782328,0.0625,0.000989838784034288,-0.011590320620408195,0.01121912078393845,-0.022809441404346646,0.5229150957807642
234,0.0727319369629043,0.5956509156547705,0.04171712797173467,0.0387466282470983,0.18575721586192773,-1.3904250273187366,0.0625,0.0016077743835975114,-0.027646461816579548,0.009823455960041869,-0.03746991777662142,0.5305407289332279
235,0.07676933281621234,0.5210301012112724,0.015608614094192598,0.02888293717997129,0.21241703340084844,-1.4184648166406981,0.0625,0.0006553053470692548,-0.0013747176871226302,0.008730591834856534,-0.010105309521979165,0.5381924828768638
236,0.04959522878356973,0.45262704972460277,0.02037197004513567,0.020655175986275913,0.1695913399268872,-1.5110160185391055,0.0625,0.000429359829652367,-0.012615214443614391,0.007650026055550821,-0.020265240499165213,0.5458674800999475
237,0.07888663406836374,0.6552920502341595,0.009430706296023494,0.023205114910425508,0.20084725634498352,-1.5564868853169183,0.1875,0.000802579396229852,-0.007941418606265958,0.0064108365089262185,-0.014352255115192177,0.5535628343499077
238,0.06951926459745209,0.6685602302694211,0.03970487653788466,0.03502071306703567,0.2040282339243511,-1.2433540467025617,0.09375,0.000933493683028143,-0.009011041155050066,0.004439147740657939,-0.013450188895708004,0.5612756517187284
239,0.02479955223169015,0.39033239834712996,0.014262555815448719,0.029999842424600895,0.18968455435316245,-1.0973287685493986,0.09375,0.0006013432348563402,-0.01985559892859193,0.00399925275857697,-0.0238548516871689,0.5690030317312276
240,0.02527028249131886,0.3908483524644841,0.006173905059817674,0.02351062860129613,0.20303753884193693,-1.145535831957104,0.34375,0.0008404227568058507,-0.016258809107524207,0.002990873311376575,-0.019249682418900783,0.5767420684358096
241,0.06261982210774956,0.6135349374696784,0.036786815510139056,0.02872863375402998,0.18287778802126126,-1.2267543600686255,0.125,0.0007071111582848463,-0.011618266532231525,0.00131189079366108,-0.012930157325892606,0.5844898514972734
242,0.030354331676636672,0.6710650280789473,0.014346050655259023,0.02457908564171231,0.1646527215270159,-1.049162440718598,0.375,0.0014525846806193946,0.020615433040041608,-0.0005591444005817714,0.021174577440623378,0.5922434672912703
243,0.08134597034788636,0.6452986770075935,0.01865642069858948,0.01588059765635806,0.1705575040387073,-1.4599244108484812,0.125,0.001248326034660146,0.05417574949093592,0.0018363510419044634,0.05233939844903145,0.5999999999999999
244,0.02841703865860714,0.3881277703042877,0.013251901893243915,0.03706291031235613,0.17297432815782027,-1.1621613001387958,0.1875,0.0016236685835817502,0.04876892013008351,0.004958560831310049,0.04381035929877346,0.6077565327087295
245,0.07694316052871947,0.9864629445419347,0.024952155470115596,0.022273718036447815,0.2157333961195701,-1.4434939647621177,0.0625,0.0009585390449319647,0.04983297857678562,0.008905981304993121,0.0409269972717925,0.6155101485027268
246,0.038734041966053505,0.4058792367814222,0.02857210555143373,0.03595411310429496,0.21773814417424353,-1.2265183100698869,0.0625,0.000883842083757037,0.032577765633717226,0.01137810289465353,0.021199662739063697,0.6232579315641904
247,0.032515473292172206,0.6318512059257994,0.01758307962283876,0.036012180630871596,0.18587890980219146,-1.1819508303348252,0.09375,0.0007140252092398526,-0.02293568054673706,0.011361724562611314,-0.034297405109348374,0.6309969682687724
248,0.13220953807007213,0.4079068790945351,0.01807831505482218,0.029384991616829753,0.18930133394461318,-1.399412982852425,0.0625,0.001152295608522383,-0.03111905273399399,0.011436702899191442,-0.04255575563318543,0.6387243482812714
249,0.0656773366166957,0.18484032912994725,0.023305970267395015,0.03148931945641362,0.19817495776764524,-1.1715424589636092,0.1875,0.0007788483006046987,-0.04670585128042454,0.0076268169785233715,-0.054332668258947905,0.6464371656500918
250,0.02307683787127179,0.38666363540656923,0.01698710108619668,0.014741941742882417,0.22160986179961892,-1.1957462961465388,0.125,0.0008770693126898206,-0.040617870374361896,0.0056663831492139586,-0.046284253523575854,0.6541325199000522
251,0.1364801031398553,0.560846283739288,0.05523588625777946,0.014447239375598437,0.1884998126647364,-1.8697093543177756,0.65625,0.0012737766579835478,-0.03680022925287369,0.0007614009294169234,-0.03756163018229061,0.6618075171231361
252,0.0947299682058427,0.5326484366945191,0.04187768933554041,0.04598941962473324,0.18578086436222369,-1.5408539774907495,0.125,0.0011678778817191975,-0.036358512491409214,-0.002796872319252951,-0.033561640172156265,0.6694592710667724
253,0.030224183986605868,0.5038043393431199,0.02716024781543363,0.020392708335484178,0.22221261897436914,-1.3216820340360231,0.71875,0.0011246989125891903,-0.014114897319505777,-0.005564900283698828,-0.00854999703580695,0.677084904219236
