t,y,y_true,y_hat,err,sched
230,-0.057626455418129593,-0.045639024625751486,0.019042397171352837,-0.06468142179710432,0.5002235423768076
231,-0.022418336173028984,-0.057626455418129593,0.018074647335440123,-0.07570110275356971,0.5077536517030239
232,-0.011590320620408195,-0.022418336173028984,0.013554527479723202,-0.035972863652752186,0.5153184511082356
233,-0.027646461816579548,-0.011590320620408195,0.01121912078393845,-0.022809441404346646,0.5229150957807642
234,-0.0013747176871226302,-0.027646461816579548,0.009823455960041869,-0.03746991777662142,0.5305407289332279
235,-0.012615214443614391,-0.0013747176871226302,0.008730591834856534,-0.010105309521979165,0.5381924828768638
236,-0.007941418606265958,-0.012615214443614391,0.007650026055550821,-0.020265240499165213,0.5458674800999475
237,-0.009011041155050066,-0.007941418606265958,0.0064108365089262185,-0.014352255115192177,0.5535628343499077
238,-0.01985559892859193,-0.009011041155050066,0.004439147740657939,-0.013450188895708004,0.5612756517187284
239,-0.016258809107524207,-0.01985559892859193,0.00399925275857697,-0.0238548516871689,0.5690030317312276
240,-0.011618266532231525,-0.016258809107524207,0.002990873311376575,-0.019249682418900783,0.5767420684358096
241,0.020615433040041608,-0.011618266532231525,0.00131189079366108,-0.012930157325892606,0.5844898514972734
242,0.05417574949093592,0.020615433040041608,-0.0005591444005817714,0.021174577440623378,0.5922434672912703
243,0.04876892013008351,0.05417574949093592,0.0018363510419044634,0.05233939844903145,0.5999999999999999
244,0.04983297857678562,0.04876892013008351,0.004958560831310049,0.04381035929877346,0.6077565327087295
245,0.032577765633717226,0.04983297857678562,0.008905981304993121,0.0409269972717925,0.6155101485027268
246,-0.02293568054673706,0.032577765633717226,0.01137810289465353,0.021199662739063697,0.6232579315641904
247,-0.03111905273399399,-0.02293568054673706,0.011361724562611314,-0.034297405109348374,0.6309969682687724
248,-0.04670585128042454,-0.03111905273399399,0.011436702899191442,-0.04255575563318543,0.6387243482812714
249,-0.040617870374361896,-0.04670585128042454,0.0076268169785233715,-0.054332668258947905,0.6464371656500918
250,-0.03680022925287369,-0.040617870374361896,0.0056663831492139586,-0.046284253523575854,0.6541325199000522
251,-0.036358512491409214,-0.03680022925287369,0.0007614009294169234,-0.03756163018229061,0.6618075171231361
252,-0.014114897319505777,-0.036358512491409214,-0.002796872319252951,-0.033561640172156265,0.6694592710667724
253,0.03744623887758302,-0.014114897319505777,-0.005564900283698828,-0.00854999703580695,0.677084904219236
254,0.031313627592756514,0.03744623887758302,-0.004897830821970676,0.0423440696995537,0.6846815488917644
255,0.04203792233297331,0.031313627592756514,-0.0022386324942025126,0.033552260086959024,0.6922463482969761
256,0.05515848864245448,0.04203792233297331,-8.697164023003124e-05,0.04212489397320334,0.6997764576231924
257,0.08253511414296909,0.05515848864245448,0.004568896782673085,0.050589591859781395,0.7072690451042547
258,0.08951582717103274,0.08253511414296909,0.009381503871169159,0.07315361027179992,0.7147212930844362
259,0.10111126211284381,0.08951582717103274,0.013264417336739664,0.07625140983429307,0.7221303990780452
260,0.08517870356882842,0.10111126211284381,0.018967001274686424,0.08214426083815739,0.7294935768233284
261,0.10321044092319079,0.08517870356882842,0.019284425162442404,0.06589427840638602,0.7368080573302673
262,0.1451951404102929,0.10321044092319079,0.0366720178997288,0.066538423023462,0.7440710899218843
263,0.1208151476377313,0.1451951404102929,0.04825379261590744,0.09694134779438547,0.751279943268657
264,0.10182963305145347,0.1208151476377313,0.03264047288641161,0.08817467475131968,0.7584319064156626
265,0.15300284275891032,0.10182963305145347,0.061710706172015725,0.040118926879437744,0.7655242898020558
266,0.12448286166191502,0.15300284275891032,0.04661670756309652,0.1063861351958138,0.7725544262725015
267,0.1166281266726503,0.12448286166191502,0.03221071268676261,0.09227214897515242,0.7795196720801849
268,0.13874015941830345,0.1166281266726503,0.07071121633700456,0.04591691033564574,0.7864174078810156
269,0.10942321496511265,0.13874015941830345,0.09330753797810903,0.045432621440194415,0.7932450397186552
270,0.0992580785050402,0.10942321496511265,0.06521836339476068,0.04420485157035196,0.7999999999999998
271,0.10467895648086595,0.0992580785050402,0.062204439042768546,0.03705363946227166,0.8066797484607451
272,0.09337549439812637,0.10467895648086595,0.0919645383857687,0.012714418095097255,0.8132817731206767
273,0.10028304238601263,0.09337549439812637,0.088879582558455,0.004495911839671365,0.8198035912283226
274,0.13322466799447466,0.10028304238601263,0.08781888253533868,0.01246415985067395,0.8262427501946155
275,0.14090783980927105,0.13322466799447466,0.10362972505464586,0.029594942939828797,0.8325968285152106
276,0.16081596794172912,0.14090783980927105,0.08188638722356945,0.0590214525857016,0.8388634366811143
277,0.18410846576299827,0.16081596794172912,0.07675508396221517,0.08406088397951395,0.8450402180772809
278,0.13420384695302653,0.18410846576299827,0.09926643624381336,0.08484202951918492,0.8511248498688395
