t,bp_delta,bp_theta,bp_alpha,bp_beta,bp_gamma,psd_slope,lzc,pac_tg_mi,y_true,y_hat,err,sched
127,0.0501449534005989,0.501233253505203,0.011300749183643807,0.034000710210814536,0.23798559059896565,-1.3329485197186983,0.0625,0.0010924536651255013,-0.1072103125427959,-0.0012494033288877222,-0.10596090921390817,0.3354752538705392
128,0.07859792261311953,0.6711507646205253,0.01703841213898005,0.027486144408543394,0.18791613998120735,-1.3837760314055527,0.09375,0.0007627259685121118,-0.11679980515592635,-0.00472982072978352,-0.11206998442614283,0.3450304041005242
129,0.0283389244780347,0.40158078044142564,0.01711533679495987,0.010528664429195294,0.21068848164165116,-1.3629306197112054,0.0625,0.001496135811439404,-0.13512447067798258,-0.009978606181814407,-0.12514586449616819,0.3548371785388094
130,0.1131320784981012,0.4237728545412393,0.03489930192188871,0.04043302034721028,0.18023241849941918,-1.4329649743999195,0.0625,0.001065192098467002,-0.10883098905179862,-0.01579729807979645,-0.09303369097200218,0.3648858990830107
131,0.019596114895860592,0.5464147159781945,0.006157976817375265,0.024466582416543554,0.20857898132387698,-0.8393605306062238,0.25,0.0012317591280474524,-0.12002190668468135,-0.010564185390999835,-0.10945772129368152,0.37516664885914763
132,0.15124747766735483,0.5670965858617408,0.0105978741611149,0.05283070114042316,0.20714254144387434,-1.3019396801132306,0.1875,0.0011739946988029257,-0.15260702023004089,-0.02060478155259462,-0.13200223867744626,0.3856692820084015
133,0.04553076182554792,0.3201847190731948,0.025654419029490328,0.03638672237517079,0.19083516031091197,-1.1230950435263833,0.09375,0.0009341826899880323,-0.12630068787080226,-0.02210430934315045,-0.1041963785276518,0.3963834336998516
134,0.06365698336326184,0.36812908126445987,0.0542164708525412,0.018296562882926404,0.1935184612943,-1.394639689696095,0.09375,0.0011943972965675678,-0.16108195498134592,-0.030820726049702703,-0.1302612289316432,0.40729853035931396
135,0.045404280358751437,0.7594490526912321,0.019655554587153803,0.020090686093686555,0.19041298865608883,-1.418110285185349,0.125,0.0009807465098352148,-0.1858968948097336,-0.0379836783372671,-0.1479132164724665,0.4184038001041812
136,0.13863391215522564,0.5061334081585973,0.02549392068821115,0.02023178744702574,0.1735914851907278,-1.4170264412281317,0.0625,0.0011086313861787536,-0.16961942118761394,-0.04483833212523217,-0.12478108906238178,0.42968828337397114
137,0.11197825669598897,0.7812055163769178,0.04851549770887969,0.017029418360964905,0.1749207046091041,-1.927695707482145,0.53125,0.0006727033722975093,-0.16688626486103203,-0.07213020234386397,-0.09475606251716806,0.4411408437460879
138,0.06494486239424205,0.5368135151624254,0.06070518610633613,0.05420431735889071,0.1675403421257504,-1.4458554011905405,0.3125,0.0008348623462873135,-0.18482266923328672,-0.060929733407475026,-0.12389293582581169,0.4527501789261289
139,0.05470495288709587,0.5761415519718831,0.03634369902237621,0.025367474762925998,0.1872014314596793,-1.3379502346588505,0.09375,0.001074330251059697,-0.18224101599175438,-0.06188094061239818,-0.1203600753793562,0.46450483190188346
140,0.06627824952075416,0.4019415276987697,0.008402045899760874,0.029613878675132137,0.19950623540526216,-1.2478362533375662,0.125,0.0010666344813918375,-0.19229620212044798,-0.06231849213771936,-0.12997770998272862,0.476393202250021
141,0.09487976639697585,0.582088467950459,0.007176693732027207,0.02720030210013405,0.1978305167715568,-1.736203216020096,0.3125,0.0011657353316124994,-0.1929987655202324,-0.09567869706980023,-0.09732006845043217,0.4884035575843082
142,0.05837362001524772,0.362087274525142,0.01375620350431304,0.015730695033659703,0.18251706032127704,-1.19977825008917,0.09375,0.001349730031328634,-0.20436923110517569,-0.07021143580675004,-0.13415779529842564,0.5005240451340582
143,0.05535875611094023,0.3618227227202872,0.01912264741529665,0.025450870989722346,0.14836135669924438,-1.5719652636485233,0.25,0.0013576857202432615,-0.17797937954960552,-0.09883897712461302,-0.0791404024249925,0.5127427034413831
144,0.016940451494043655,0.6049800942503022,0.015280864267202815,0.0260238395661862,0.1916720278380782,-0.9930161632241171,0.1875,0.0009341913990220823,-0.13675621200793375,-0.07156529628536266,-0.06519091572257109,0.5250474741657102
145,0.12011259198974514,0.6701587556315043,0.05114084120694203,0.024646770572663842,0.2093912979804109,-1.7122230330561874,0.15625,0.0007821861855967675,-0.08398742122997269,-0.12016870631623623,0.036181285086263545,0.5374262139839077
146,0.20216203635407287,0.47929253676245925,0.021806848554270945,0.03996570933857689,0.18860995849977594,-1.5841483406125716,0.09375,0.0006677858248573123,-0.07633990129511115,-0.1058504151494397,0.029510513854328554,0.5498667065742782
147,0.034784619338860276,0.6644546126996952,0.024439335133616076,0.028842183839416453,0.16134462687818346,-1.3076476407184834,0.3125,0.0007542313666523056,-0.053339750879740196,-0.09134509361798672,0.038005342738246524,0.5623566746725944
148,0.015211482815381677,0.38816379557538516,0.010641948512294778,0.024752845618132097,0.17618327570134476,-1.057650054348103,0.0625,0.0011686570655300135,-0.01928375225099082,-0.06819664326388328,0.04891289101289246,0.5748837921882748
149,0.03032357964878483,0.7231124926012369,0.025903616656816546,0.02897948326795462,0.18663678815546608,-0.8308750518768026,0.65625,0.0007033952110106752,0.022673744957159136,-0.06272129722814719,0.08539504218530633,0.5874356963687487
150,0.06898001298390652,0.6656501799572878,0.041939530181903044,0.027576671284456292,0.20489136064755278,-1.467392145995919,0.0625,0.0008398632187782894,0.03745656643677192,-0.08901854782592682,0.12647511426269875,0.5999999999999999
151,0.05168071530208163,0.4170103754617062,0.04365061348704363,0.05038416048605561,0.1757510780358587,-1.2617828672994165,0.0625,0.0018344863951346116,-0.011461910406703973,-0.06692185717079178,0.05545994676408781,0.6125643036312511
152,0.10818462600779202,0.5888050609934897,0.05404089520983258,0.029862677218550463,0.21529793051078064,-1.6868479081475685,0.0625,0.0010119161060734867,-0.026264719770765582,-0.08503998396980159,0.058775264199036004,0.6251162078117252
153,0.03911986125359179,0.39340711250166066,0.06739032638700686,0.0288514513502207,0.18036229342775337,-1.1818848794879173,0.09375,0.0007315883692287298,-0.0024290987443245345,-0.05549030772964374,0.0530612089853192,0.6376433253274059
154,0.02672090651684582,0.7247752499654198,0.055880938170659936,0.037655020979621125,0.18944340165261409,-1.314713222661214,0.0625,0.002674870618973237,0.024629008918165163,-0.06050732254773861,0.08513633146590377,0.6501332934257218
155,0.07655180307561757,0.6303146361875106,0.03547400985997848,0.02599710996045274,0.18464392930426604,-1.6759328908568751,0.40625,0.0008716667541765507,0.038688331614968825,-0.06970059518186429,0.10838892679683312,0.6625737860160923
156,0.026571042915102094,0.5989469535657935,0.015358065058466736,0.031198876770587962,0.19076696754439143,-0.9246223797993284,0.0625,0.0004242469462235094,0.05643547725450261,-0.03128900540226363,0.08772448265676625,0.6749525258342898
157,0.09709646712158011,0.8384606462937398,0.02358553543161173,0.025808432885513672,0.19734473940935268,-2.016088304481938,0.4375,0.0010034540566820598,0.018870882716536416,-0.061968331742282626,0.08083921445881904,0.6872572965586168
158,0.03821320763447419,0.500850026725939,0.019404901330296778,0.03639070469763907,0.18613368777175576,-1.3723447555306083,0.0625,0.0007089824298045441,-0.025776956086546753,-0.032061167636353284,0.0062842115498065315,0.6994759548659419
159,0.06383871126743562,1.040588832082826,0.01640150111645409,0.01957419048027189,0.18517316968418177,-1.691180067292973,0.09375,0.0011748226730352756,-0.02734314398993897,-0.03808597487528967,0.010742830885350697,0.7115964424156918
160,0.11191341170223736,0.7133330308353237,0.01888236277492977,0.03678395395139924,0.14178295072785155,-1.7235642528094146,0.375,0.0007610841349692699,-0.020286005935841324,-0.03940478441573588,0.019118778479894558,0.7236067977499789
161,0.1479308211050343,0.5332832692762359,0.07450725476740767,0.03953064446430418,0.19870681932934733,-1.5815657778901675,0.1875,0.0007885548810588808,-0.039288963481270714,-0.03310783169484713,-0.006181131786423585,0.7354951680981165
162,0.05621695803841658,0.25097294730740793,0.01727590695095043,0.031050437529180824,0.16735251950799412,-1.3173367883576594,0.0625,0.0006856599720505316,-0.05352635881514816,-0.02860349368708176,-0.0249228651280664,0.747249821073871
163,0.023348515602203274,0.3709639817087917,0.014919580874373606,0.037189520073740386,0.17513509029134908,-1.091919842714196,0.34375,0.0012298180721641112,-0.056377458094879,-0.025465897122025252,-0.030911560972853747,0.758859156253912
164,0.019159308237932708,0.5222964922774112,0.011328687943150943,0.030612428787197273,0.18030375877826418,-0.9580945382183899,0.28125,0.0014281726337905035,-0.06929609230228904,-0.023192396143066694,-0.04610369615922235,0.7703117166260287
165,0.27823053065172243,0.4891009860352507,0.032433125094477516,0.03884385166449798,0.18651382527561888,-1.9457789176998548,0.0625,0.0006974758003903215,-0.061831929145280864,-0.051062880800847865,-0.010769048344433,0.7815961998958183
166,0.06434958252987111,0.7293057534207852,0.03032943830844609,0.030752776260628414,0.18573531044467653,-1.3906572847578431,0.125,0.0014833767928296253,-0.02369700097928971,-0.03752315960846425,0.01382615862917454,0.7927014696406862
167,0.021555945944009024,0.426149746564292,0.02588469462855173,0.022878931303059468,0.19501566412069973,-1.296556836609475,0.125,0.00183834621449101,-0.0007492802524504995,-0.0339088260303811,0.03315954577793061,0.8036165663001487
168,0.08172265757491032,0.24891965867079585,0.022892298825709714,0.02495232918071011,0.1715971197336883,-1.161243752123593,0.0625,0.0010159126625274776,-0.008730878540772997,-0.028171011043477842,0.019440132502704845,0.8143307179915988
169,0.052755561450481395,0.538696128429319,0.028538965207222107,0.03868294160518163,0.2151123916268466,-1.3421485735439984,0.0625,0.0027658298857805926,-0.012060437300592431,-0.03072373880337954,0.01866330150278711,0.8248333511408523
170,0.13054620212759693,0.816420888867716,0.00800652193898558,0.02130850941188822,0.1705833475826287,-1.573043617914219,0.5,0.0008556507581689391,-0.0010440598397236604,-0.035293876009673944,0.034249816169950285,0.8351141009169891
171,0.03291477316268923,0.46171715831589344,0.015430523694638085,0.02609572517271631,0.22895444576899246,-0.9257979662539793,0.0625,0.0011012457545214452,0.03199292082257805,-0.016622011101662223,0.04861493192424027,0.8451628214611906
172,0.053730203616782185,0.3982623193311439,0.007842994831355301,0.022680075537492423,0.1676403978127197,-1.4212159714510009,0.0625,0.001110247376933393,0.05119479763457649,-0.024530549668809486,0.07572534730338598,0.8549695958994759
173,0.09498176985272593,0.7312383945662626,0.036089114444496195,0.03750826337002545,0.21297720822864263,-1.222257788701454,0.1875,0.0008732529787689067,0.05375989144736801,-0.01243225565401654,0.06619214710138455,0.8645247461294605
174,0.01752513897465745,0.26916547517491435,0.011572058371265338,0.026589887295462012,0.19411055164120017,-1.1655291988800014,0.0625,0.0006586612647387689,0.06120023287875263,-0.009486909336260736,0.07068714221501338,0.8738188423714752
175,0.06565351654955062,0.5593277518187807,0.030112735497672325,0.025743176347799337,0.21109648527039118,-1.6783381100873433,0.09375,0.0009711367366677289,0.06705644366609477,-0.005930229313163919,0.07298667297925869,0.8828427124746188
176,0.05535354813179865,0.5178755164596458,0.03471946694260895,0.025821886519519627,0.18634366420355802,-1.3307476008156855,0.09375,0.0008171230660983035,0.061038369932690795,0.00437825917215995,0.056660110760530846,0.8915874509685646
177,0.09808591874692124,0.35951384173676737,0.04296756554511818,0.021606777895168242,0.20929729012259476,-1.2871160650168365,0.1875,0.0008717888545870664,0.06210314902758142,0.008028393084861463,0.05407475594271996,0.900044427852184
178,0.030969456407164458,0.34159408138925124,0.035258347247548075,0.015585596578554111,0.1856119747218902,-1.482987868192762,0.25,0.0008148002683657941,0.07931373538884531,0.012789628403771909,0.06652410698507341,0.9082052971103158
179,0.06170429565302855,0.5373818219911095,0.013044155120463991,0.03461539229608625,0.21208557515699167,-1.1017182439063322,0.0625,0.0006750067016065451,0.08625292205648066,0.01946431002441808,0.06678861203206259,0.9160620049502761
180,0.09813870689287242,0.833999272245582,0.018158533230265422,0.009576626953881458,0.24218177471641156,-1.6201794402551748,0.125,0.0009430947716484033,0.08932225219700557,0.03601390670022943,0.05330834549677614,0.9236067977499791
181,0.06362560776273454,0.7608577566336052,0.035764081044694154,0.017251092787091284,0.18527244320746478,-1.4532510533687495,0.21875,0.0011194384331117786,0.07150215843365168,0.03959215467787607,0.03191000375577561,0.9308322297098248
182,0.02281359647267287,0.5214704479045916,0.039552880742193,0.016007807520905106,0.20207068307708023,-1.3872299064879106,0.0625,0.0013307033945235448,0.026676269911068164,0.037993744383012625,-0.01131747447194446,0.937731170200806
183,0.14153107254192318,0.54896958945671,0.029259350957720715,0.018251848311259936,0.20729181411983819,-1.5078332946614716,0.1875,0.0008168054480210577,0.01747342147479173,0.039940498260480836,-0.022467076785689107,0.9442968108015772
184,0.03602995785889987,0.353594437944337,0.02228101627025552,0.0309163964491388,0.16056702082460025,-1.0634559853941303,0.09375,0.0008467015630087592,0.01969004028275579,0.02529954314708043,-0.0056095028643246385,0.9505226720175453
185,0.06002542381717938,0.38137216589879047,0.00514110424617133,0.0415796896339828,0.22141774109583293,-0.9924695238968985,0.1875,0.0012488041045263711,0.0313899318517599,0.02504070095793333,0.006349230893826573,0.9564026096753471
186,0.0871255304631855,0.4680010064169441,0.02007730908355005,0.020139763358979643,0.23003909385393717,-1.4515300993673415,0.0625,0.0007625935366770601,0.05393486415989248,0.03476684773887942,0.01916801642101306,0.9619308209864077
187,0.09012077649282786,0.4445326761990641,0.019964001546643975,0.014573746332771545,0.19567526635113078,-1.504118144667772,0.0625,0.001119592737587545,0.03882229942537784,0.03709277787511705,0.001729521550260793,0.9671018502735926
188,0.15537159502471373,0.6287754426517942,0.021104652673798633,0.03656038087872438,0.21119718978562896,-1.6274987144617208,0.09375,0.0006785457460748948,0.05639823588455949,0.043006181606420626,0.013392054278138867,0.9719105943553006
189,0.08400152480904474,0.38911874958813847,0.02960507561435362,0.025699478844735144,0.20627971622189267,-1.250904087351747,0.15625,0.002117453858535601,0.06599377916277678,0.033475546479366756,0.032518232683410024,0.9763523075816902
190,0.10498886300359196,0.5771909085869954,0.0370517592622011,0.028153380720452124,0.19707949942548714,-1.8647566081261933,0.125,0.0012598311288661544,0.0744679253483663,0.052498444167161026,0.021969481181205272,0.9804226065180615
191,0.07582847593573441,0.340771015718284,0.03726385029798597,0.028297449281950764,0.21849790954319917,-1.3326841762241664,0.1875,0.001388736508951984,0.06531981358114144,0.040200367282291594,0.02511944629884985,0.9841174742707772
192,0.06905460776913976,0.7005503598473594,0.024330462639099368,0.018383896723069643,0.1881044110401585,-1.4178023340720065,0.1875,0.00041153703956221577,0.0631998299060838,0.051676726918575555,0.011523102987508249,0.9874332644514525
193,0.057645326783397614,0.8339516638323768,0.020217489420457247,0.023324140114008254,0.22615900817049311,-1.2370697521501282,0.0625,0.0009086187028390409,0.08154115476290348,0.05161333999233536,0.02992781477056812,0.9903667047754989
194,0.060836766984359615,0.4628389082323954,0.058421925773661634,0.04801130228544516,0.1909370151199766,-1.366063302246033,0.0625,0.001055862677317529,0.1308146143077968,0.04963499387849176,0.08117962042930504,0.9929149002914757
195,0.29035390742723255,0.796525598466226,0.019999947566242102,0.031276979710218596,0.20246477716681863,-1.823434554566872,0.0625,0.0009640206590859748,0.1059169794323192,0.08215441315723189,0.023762566275087313,0.9950753362380551
196,0.06461111184410614,0.5955905299435319,0.04947455485863148,0.023050032869343155,0.22556520438916247,-1.4986904287172238,0.0625,0.0019312854428557467,0.09725648447167713,0.07037899515001105,0.026877489321666087,0.9968458805257912
197,0.03826991925026132,0.4247299010768991,0.018559312758028402,0.022376779797542247,0.2509655092447596,-1.490569829568563,0.25,0.001233900788196609,0.10023730553479493,0.06980274395390014,0.03043456158089479,0.9982247858412321
198,0.009752673303024978,0.5111690188095085,0.020006713706619245,0.030536163169430544,0.1994023558165899,-1.24734423368527,0.0625,0.0009750674961535906,0.09216366540596761,0.06496498746303545,0.027198677942932167,0.9992106913713086
199,0.0805028204009743,0.5813223338595855,0.029887778350021706,0.02453054762039652,0.20514423651521846,-1.2482006360655356,0.4375,0.000563849826951257,0.11170668643427296,0.07091586808042799,0.040790818353844974,0.9998026241462927
200,0.04743859822576235,0.6583650864785444,0.003867130774644772,0.03584169965493523,0.20368051229528375,-1.2904423165264824,0.09375,0.000925552904071844,0.12031429592163392,0.07764158193377114,0.04267271398786278,0.3037823947563982
201,0.11624338333860398,0.5134333041286049,0.03841698851727016,0.041182379872121824,0.2169073461736279,-1.6204696145493984,0.0625,0.001345910937206482,0.13084074519345287,0.08990894123987915,0.04093180395357372,0.3090505433707806
202,0.033523173051710486,0.6851194604059,0.02308755460112484,0.049153445892538616,0.18967722624618386,-0.9838688888298326,0.0625,0.0020278994789284556,0.10048242814052012,0.06713520771831137,0.03334722042220875,0.31442810617684036
203,0.048840164093664054,0.4390373093823735,0.03480821999011634,0.0232249481024462,0.21810145842985726,-0.9182840258599809,0.1875,0.0012502923773382128,0.09513535317835282,0.05909897750018336,0.03603637567816947,0.31991306089313254
204,0.10536514896824355,0.383010486948485,0.031183445646004764,0.03408149424651712,0.20416073910247504,-1.3741037907354674,0.09375,0.0010425434405624825,0.07684393616060074,0.07857310044158705,-0.001729164280986309,0.32550334485250654
205,0.04833128562482731,0.7950805769062731,0.019369935786284206,0.014501651799319155,0.21256868922815061,-1.8298786842385055,0.0625,0.0006444899441960604,0.08329025937218316,0.11153879469006742,-0.028248535317884252,0.33119685577779095
206,0.05958936759444232,0.563072381930808,0.02824014519440995,0.02660423069333406,0.21292883782628913,-1.3713075024203547,0.125,0.000614480277914325,0.09609358581258456,0.08241134648767727,0.013682239324907294,0.3369914525723744
207,0.01869391885720953,0.7107970028826909,0.03079260899695175,0.019890148099393514,0.18516819993726433,-1.413928427108701,0.15625,0.0005782354502101978,0.06087442641826608,0.0887250292681402,-0.027850602849874125,0.3428849561253842
208,0.13633904114722584,0.5622235511193301,0.03435960660183777,0.02028529861219524,0.16305880486204768,-1.7260202971133671,0.25,0.0008979282191877411,0.049640842665436016,0.09769244201531656,-0.04805159934988054,0.3488751501311607
209,0.08016984292944548,0.6576849704502105,0.02382182887936174,0.03456045049165805,0.21237041728351638,-1.3049726648541264,0.125,0.000874437568224557,0.03083142248996595,0.0792732488873383,-0.04844182639737235,0.35495978192271893
210,0.025059814762034213,0.4009511180988688,0.013845116985971457,0.016797668772433813,0.18306654314635196,-1.4819325664073515,0.09375,0.0012247827717324672,0.038970175899644396,0.0769835931449688,-0.03801341724532441,0.36113656331888555
211,0.038638212785237526,0.7377049442940646,0.025001611942246624,0.058066908516222225,0.21040048757128987,-1.207337432196302,0.1875,0.0011561167767231875,0.028184144691196223,0.07372649527461728,-0.04554235058342106,0.3674031714847893
212,0.01888438152541323,0.6001788006064496,0.05836472825309021,0.031816711830752645,0.19866068550740607,-0.9931008909003349,0.0625,0.002424230285181324,-0.021988485294491846,0.05948683144519951,-0.08147531673969136,0.37375724980538444
213,0.07368339411854394,0.4489293618269484,0.00954372711870381,0.052071173500399054,0.19519131911801277,-1.3204128464610319,0.0625,0.0014953791800480093,-0.022496094288222832,0.06576525988225444,-0.08826135417047727,0.38019640877167765
214,0.0390188628698446,0.4989026961194886,0.04645597882728914,0.025547544597699215,0.22415495662232088,-1.5083859246875682,0.09375,0.0020653868832631486,-0.005762454751297764,0.07141173136744175,-0.07717418611873951,0.3867182268793235
215,0.03518346314714509,0.6570683856596625,0.027874337429347147,0.028969505911834028,0.21782594393321925,-1.0939245100656767,0.0625,0.0011945283241427025,-0.031983632671556295,0.05697385727443749,-0.08895748994599378,0.39332025153925476
216,0.15058873963488134,0.7649264969839585,0.016542241537659888,0.022073613683552682,0.2025476175173678,-1.682836291720297,0.21875,0.0006895944564576084,-0.08265767490306204,0.07624099908738886,-0.1588986739904509,0.39999999999999986
217,0.04013764212786272,0.5512838741109893,0.028361566817672625,0.019431270868392313,0.217362878506054,-1.144841065031671,0.25,0.0009453806089322541,-0.045186839101427116,0.046015109276967454,-0.09120194837839457,0.4067549602813444
218,0.059056021971711725,0.6091548254611433,0.018003651681608446,0.018248453742759265,0.21791690704021213,-1.3474151275381896,0.0625,0.000637391855750655,-0.03878231881071677,0.048754211231455596,-0.08753653004217236,0.4135825921189842
219,0.041959095888420755,0.7081659739154746,0.01606694049341049,0.031861068453220474,0.21019538707481966,-1.5009745165661197,0.3125,0.0011246168442999483,-0.008139895061407056,0.049981721987692525,-0.05812161704909958,0.42048032791981504
220,0.12471605134533491,0.5370213628252316,0.019665292175949346,0.03783308927214666,0.16073538788838979,-1.1431540228844126,0.1875,0.0017181117339051199,-0.015027053551468874,0.03548955770938262,-0.050516611260851496,0.4274455737274988
221,0.10058062834025974,0.4622935769295298,0.007366168790865189,0.018236471935516897,0.20497168854093567,-1.2256721340084924,0.25,0.0002769503180453375,-0.016024124517120063,0.034703898674492306,-0.05072802319161237,0.4344757101979444
222,0.055318261522054386,0.4305158746727547,0.020837238165446758,0.03073467635197503,0.19711786316757038,-1.02391521774566,0.125,0.0014576942840969157,-0.04297383146198762,0.028127268820104818,-0.07110110028209243,0.4415680935843373
223,0.06726766871679704,0.8848748844896148,0.009841989321569884,0.023148288792780115,0.18571007372949597,-1.2369612350641737,0.0625,0.000555101246693455,-0.0442133638523604,0.03688125590184469,-0.0810946197542051,0.44872005673134296
224,0.05415760290797464,0.20997445618658125,0.018716178726926075,0.042690498624148754,0.19045884284473302,-0.9449718036552935,0.09375,0.001353591384930263,-0.04384541795375731,0.018415551803468558,-0.062260969757225865,0.45592891007811565
225,0.027633261443694296,0.6877308231288783,0.02903296274267662,0.02577758002621081,0.16833754048517202,-1.2721908872183063,0.0625,0.0010793676971305166,-0.032910152700537786,0.027931848429483153,-0.06084200113002094,0.4631919426697323
226,0.027105827846286585,0.7511162994403925,0.034589781935622996,0.04798204755596791,0.20139471524744285,-1.034460557619744,0.0625,0.0004969934561563672,-0.036875230595476136,0.023323276639009995,-0.06019850723448613,0.47050642317667163
227,0.1259302984455227,0.644526525022164,0.024113301874644576,0.01865810567538635,0.19987449728774528,-1.5527043959341025,0.28125,0.0009024702318860743,-0.029492714379673438,0.025100626997543025,-0.05459334137721646,0.47786960092195474
228,0.1097749701355824,0.4476481607880117,0.00839558510655998,0.033977406351786366,0.2049988192711829,-1.1945214019745263,0.0625,0.0012733508565654689,-0.0065577729179279705,0.016187219090407556,-0.022744992008335525,0.48527870691556374
229,0.01063249971195844,0.6569926463189623,0.024911728018043526,0.03099459542591119,0.21366837592678217,-0.820231739512227,0.28125,0.0011090684702384894,0.004379254122895856,0.014896935321108924,-0.010517681198213068,0.4927309548957448
230,0.06122263550775812,0.650442018645852,0.02647321220961979,0.03326110283264473,0.22610648536156147,-1.242226278634783,0.0625,0.0004721343322914701,-0.02379787691157739,0.017643061567854664,-0.04144093847943205,0.5002235423768076
231,0.0719373676987011,0.5781327202062451,0.04975603182183527,0.019973860116059432,0.19906584569389307,-1.3911931993683375,0.34375,0.0010044351407330644,-0.02651449813300171,0.015382461575740563,-0.04189695970874227,0.5077536517030239
232,0.024596538290311748,0.6817043826649543,0.04480917585608107,0.025384774578745526,0.1914894139275032,-1.2805809654468059,0.125,0.0010825658038381525,-0.025163419383219407,0.013319438231378954,-0.03848285761459836,0.5153184511082356
233,0.043204426410726623,0.23414685087245557,0.02251107268338562,0.028970905280069556,0.2193621763741988,-1.2438398835697242,0.0625,0.0006465083253648522,-0.0070689410435444515,0.007288538097479421,-0.014357479141023873,0.5229150957807642
234,0.07227391064737662,0.47666832024553885,0.01733719469607579,0.017287372521136418,0.18922125909609364,-1.1228173578856524,0.0625,0.0006417192503766423,0.009139555069531907,0.008506100174808951,0.0006334548947229558,0.5305407289332279
235,0.038739044024121615,0.9985070592432015,0.01177277422720966,0.024927277711468573,0.23204189963467278,-1.014715474788402,0.0625,0.0008179986191690487,-0.017212835121323142,0.013265901718717176,-0.030478736840040318,0.5381924828768638
236,0.07080456334854729,0.6179986229020565,0.011691240065206292,0.01982202479984308,0.18357459332966478,-1.3861744337988593,0.0625,0.0007156779274523315,-0.002503281825794272,0.008526087379954701,-0.011029369205748974,0.5458674800999475
237,0.09768108704196624,0.29106503576992454,0.01120939555205306,0.021454535092103245,0.20772571217726224,-1.4606057933074525,0.0625,0.0011979707369493425,0.01521501973677359,0.005549254083814704,0.009665765652958885,0.5535628343499077
238,0.09049045088607091,0.4286215842703792,0.03604808056802659,0.03723542961472207,0.19907270578544975,-1.754964949622697,0.0625,0.0008297276741931558,0.009405872244924186,0.007396180138736924,0.0020096921061872617,0.5612756517187284
239,0.04447731281599764,0.6013628739814968,0.0140674303117981,0.019364247776397336,0.18335116018553593,-1.4086576817208816,0.0625,0.0012652710327295544,0.023886515683099213,0.008418027034623597,0.015468488648475616,0.5690030317312276
240,0.08530822982096194,0.5030567170588355,0.0214663356301373,0.03126180442071167,0.185860234261483,-1.608220549484928,0.09375,0.0014111329817804222,0.036650188403450065,0.008989603414613528,0.027660584988836535,0.5767420684358096
241,0.060372641888027115,0.4573900729247573,0.02418537483843306,0.0168469569797343,0.20573531647372706,-1.381141371589958,0.125,0.0004609696232698707,-0.0032671824750342567,0.01047332975073555,-0.013740512225769807,0.5844898514972734
242,0.09900716453870878,0.6882264804158122,0.05822007517063898,0.027662150492006363,0.1866032845980312,-1.7607804050010532,0.0625,0.001020601053541371,-0.02315354925247334,0.012550820059866095,-0.03570436931233943,0.5922434672912703
243,0.052417772391700326,0.6793795792995486,0.02589663496990171,0.02613616038685938,0.23381403784061838,-1.4226529716529932,0.09375,0.0012011770133276173,-0.04038854142158542,0.008613912899682358,-0.04900245432126778,0.5999999999999999
244,0.14208728257001357,0.33235246366230375,0.027689783800328542,0.031619847152271924,0.20130422327686878,-1.235915819548873,0.40625,0.0014404628825186233,-0.02186394198238579,0.002125344376633597,-0.023989286359019386,0.6077565327087295
245,0.10874536237453064,0.6842880284801847,0.027000657703672888,0.025834566456976436,0.19879442031099492,-1.694359587379829,0.15625,0.0005675073778417463,-0.0023797855171897573,0.0024645865663343656,-0.004844372083524123,0.6155101485027268
246,0.12158610112065718,0.43752851657174147,0.0167090405472893,0.03456774241245028,0.22605568330035783,-1.5959849488019224,0.90625,0.00041112702303369497,-0.022788140354380045,-0.000549652489713022,-0.022238487864667023,0.6232579315641904
247,0.08763798921270521,0.9123877464528033,0.0198269906039019,0.04705170055738246,0.1928184916202159,-1.3772790906815464,0.25,0.0021339423669618253,-0.008950299137529294,0.0016739782762388578,-0.010624277413768151,0.6309969682687724
248,0.026501732757647015,0.49138756709233833,0.025545021997079916,0.02150166280250082,0.1761632893789812,-1.1708624672631065,0.21875,0.0013906763014057215,-0.04038525055015435,-0.0008053791367591168,-0.03957987141339523,0.6387243482812714
249,0.11767208913125363,0.3945454268821395,0.03333181286000425,0.02842463095186778,0.19053398960899776,-1.371283123461388,0.40625,0.0005075296464662348,-0.05825564708543753,-0.004804901446122617,-0.053450745639314914,0.6464371656500918
250,0.046877139800542526,0.4477365806808591,0.01619277849552796,0.027398272360892744,0.17930709744049445,-1.1241899124633599,0.09375,0.0011282627949993807,-0.04490243199547505,-0.0057272880225478235,-0.03917514397292723,0.6541325199000522
251,0.1054808557937498,0.39339378712146844,0.023083309896008833,0.018886124464376517,0.23152680306745974,-1.5247290067939885,0.0625,0.0006539264008097714,-0.033849189308157446,-0.0108060569237232,-0.023043132384434246,0.6618075171231361
252,0.168779385481874,0.5807540372214995,0.028238782176768812,0.01524465959745495,0.19552051807074405,-1.9359447910801755,0.21875,0.0006020393657489993,-0.05813301383841602,-0.01704322186801878,-0.04108979197039724,0.6694592710667724
253,0.02638888832047517,0.6478321898739201,0.008344226135825965,0.03689735070310833,0.19320568436516894,-0.890496817092121,0.0625,0.0020450725953197976,-0.09458568025172837,-0.008860103274971002,-0.08572557697675737,0.677084904219236
254,0.06833442627678792,0.32830173363744747,0.013912287961144772,0.023352370594617214,0.17176090848659853,-1.0687817071305932,0.09375,0.0006416981927171956,-0.0995189199131695,-0.015689518550147732,-0.08382940136302176,0.6846815488917644
