t,y,y_true,y_hat,err,sched
218,-0.007019877001225271,0.03146470146318402,-0.03609008550217311,0.06755478696535713,0.4135825921189842
219,-0.04056441272549549,-0.007019877001225271,-0.028789239962420835,0.021769362961195565,0.42048032791981504
220,-0.0011981298441559613,-0.04056441272549549,-0.02690339698428159,-0.013661015741213901,0.4274455737274988
221,-0.0456208727132054,-0.0011981298441559613,-0.025246430233966406,0.024048300389810442,0.4344757101979444
222,-0.0627136946345828,-0.0456208727132054,-0.026564664922380684,-0.019056207790824713,0.4415680935843373
223,-0.05482616290371556,-0.0627136946345828,-0.017168963649881616,-0.04554473098470119,0.44872005673134296
224,-0.019645182733353358,-0.05482616290371556,-0.028501337277435333,-0.026324825626280225,0.45592891007811565
225,-0.006137447076634902,-0.019645182733353358,-0.03180927390320257,0.01216409116984921,0.4631919426697323
226,0.019959877045358117,-0.006137447076634902,-0.030287171650299607,0.024149724573664703,0.47050642317667163
227,0.013409839593703085,0.019959877045358117,-0.02805117083709363,0.04801104788245175,0.47786960092195474
228,0.010033085378045422,0.013409839593703085,-0.017683424818151095,0.031093264411854178,0.48527870691556374
229,-0.01396115439901039,0.010033085378045422,-0.027351345707974855,0.03738443108602028,0.4927309548957448
230,-0.012604329326550727,-0.01396115439901039,-0.01678494121930959,0.0028237868202991984,0.5002235423768076
231,0.005437354300149059,-0.012604329326550727,-0.023361832271831195,0.010757502945280469,0.5077536517030239
232,0.021813180952199814,0.005437354300149059,-0.02336470529305192,0.02880205959320098,0.5153184511082356
233,0.027857474326106538,0.021813180952199814,-0.019858753053576483,0.0416719340057763,0.5229150957807642
234,0.04825401843754265,0.027857474326106538,-0.014755511953521858,0.042612986279628395,0.5305407289332279
235,0.052884313428103034,0.04825401843754265,-0.00783371572571261,0.05608773416325526,0.5381924828768638
236,0.022939600641301666,0.052884313428103034,-0.005623457945227435,0.05850777137333047,0.5458674800999475
237,0.07237288241101805,0.022939600641301666,-0.011126252189285962,0.03406585283058763,0.5535628343499077
238,0.059956012309273714,0.07237288241101805,-0.005560262285229579,0.07793314469624762,0.5612756517187284
239,0.0773361317599487,0.059956012309273714,0.0031737807092367598,0.05678223160003695,0.5690030317312276
240,0.09162599465590766,0.0773361317599487,0.010867353732700603,0.0664687780272481,0.5767420684358096
241,0.044056133557384435,0.09162599465590766,0.009191262929628807,0.08243473172627885,0.5844898514972734
242,0.03172466156904496,0.044056133557384435,0.006548497664164214,0.03750763589322022,0.5922434672912703
243,0.036513794813285524,0.03172466156904496,0.027355891764696622,0.004368769804348336,0.5999999999999999
244,0.04867679089860044,0.036513794813285524,0.014226910045246696,0.022286884768038827,0.6077565327087295
245,0.057819799929280616,0.04867679089860044,0.020747548558366635,0.027929242340233806,0.6155101485027268
246,0.07215755429324525,0.057819799929280616,0.02161774530211004,0.03620205462717058,0.6232579315641904
247,0.1014359613565095,0.07215755429324525,0.021275409039848217,0.05088214525339703,0.6309969682687724
248,0.08370275656062372,0.1014359613565095,0.030151667879858755,0.07128429347665075,0.6387243482812714
249,0.12233648748968975,0.08370275656062372,0.027623172359674625,0.05607958420094909,0.6464371656500918
250,0.14084304135928596,0.12233648748968975,0.04084827915956093,0.08148820833012882,0.6541325199000522
251,0.15485322637814047,0.14084304135928596,0.03790855909641295,0.10293448226287302,0.6618075171231361
252,0.14014631300155828,0.15485322637814047,0.0641706085953936,0.09068261778274687,0.6694592710667724
253,0.14493597248399426,0.14014631300155828,0.06273192976481017,0.07741438323674811,0.677084904219236
254,0.12968257321305876,0.14493597248399426,0.052388063611132026,0.09254790887286224,0.6846815488917644
255,0.1189757307033347,0.12968257321305876,0.0671062573782387,0.06257631583482005,0.6922463482969761
256,0.12881457255523318,0.1189757307033347,0.06140064918879598,0.05757508151453872,0.6997764576231924
257,0.13298671055831057,0.12881457255523318,0.08348668121475372,0.04532789134047946,0.7072690451042547
258,0.11882722477974163,0.13298671055831057,0.087856268067619,0.04513044249069158,0.7147212930844362
259,0.1027896844695356,0.11882722477974163,0.07791667082690126,0.040910553952840364,0.7221303990780452
260,0.1391163687137326,0.1027896844695356,0.05750581270883323,0.045283871760702366,0.7294935768233284
261,0.15098132573360992,0.1391163687137326,0.07954778297376651,0.05956858573996608,0.7368080573302673
262,0.13388408413042147,0.15098132573360992,0.11089772647231308,0.04008359926129684,0.7440710899218843
263,0.11624996296140715,0.13388408413042147,0.09533396448723694,0.03855011964318453,0.751279943268657
264,0.10858334010921458,0.11624996296140715,0.09690327085112037,0.01934669211028678,0.7584319064156626
265,0.06417815971373707,0.10858334010921458,0.11175142127774448,-0.0031680811685299015,0.7655242898020558
266,0.0799070813067448,0.06417815971373707,0.07377280268650578,-0.009594642972768713,0.7725544262725015
267,0.08584088179481064,0.0799070813067448,0.10935274579608432,-0.029445664489339524,0.7795196720801849
268,0.09597410627679921,0.08584088179481064,0.10573414352211921,-0.01989326172730857,0.7864174078810156
269,0.10496483093174332,0.09597410627679921,0.08181791918820105,0.014156187088598157,0.7932450397186552
270,0.09177802417693089,0.10496483093174332,0.09890704390656135,0.006057787025181963,0.7999999999999998
271,0.07441896276043543,0.09177802417693089,0.04103247688624598,0.05074554729068491,0.8066797484607451
272,0.05760720505591904,0.07441896276043543,0.07456282354490759,-0.00014386078447216344,0.8132817731206767
273,0.052211996001205435,0.05760720505591904,0.10580937181728743,-0.04820216676136839,0.8198035912283226
274,0.046989331498229564,0.052211996001205435,0.10067097154793064,-0.04845897554672521,0.8262427501946155
275,0.06921791545165748,0.046989331498229564,0.1163197042062745,-0.06933037270804493,0.8325968285152106
